no.,vid,title,description,thumbnail,view_counts,t_emoji_count,t_word_count,t_punctuation_count,t_length,t_lang,d_emoji_count,d_word_count,d_punctuation_count,d_length,d_lang,thumb_brightness,thumb_contrast,thumb_blurriness,thumb_entropy,t_lang_digit,d_lang_digit,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14
1238,MsHf96F0lFE,Messi  &quot;Karma/Revenge&quot;  #bongda #shorts #football #soccer #messi,"Messi ""Karma/Revenge"" #bongda #shorts #football #soccer #messi.",https://i.ytimg.com/vi/MsHf96F0lFE/default.jpg,3660893,0,10,10,74,en,0,8,9,63,en,0.04007694529,1.525742617,20.28194444,5.989076343,30,21,-0.4630839566,0.2725456109,2.951236272,0.8346935945,0.2781659035,-0.1480910628,-0.7333817418,0.5153178871,-0.4831320711,0.5403974534,-1.647534295,-1.943772586,-1.446027211,-0.9850323517
1239,qdm9ccxhe1g,school soccer isn&#39;t the same without...,shorts.,https://i.ytimg.com/vi/qdm9ccxhe1g/default.jpg,2712607,0,8,6,43,en,0,1,1,7,en,0.05483040789,1.982867488,28.85277778,6.482942405,30,21,-0.4630839566,-0.2349881152,1.314237323,-0.5863605608,0.2781659035,-0.1480910628,-1.527821883,-0.9448508604,-1.559207109,0.5403974534,-1.219002255,-1.502688665,-0.7331103154,-0.3125022367
1240,UHPxn_GA5E8,Juggling a Soccer Ball for Beginners: Tutorial #shorts,Here's a quick tutorial on how to juggle a soccer ball for beginners.,https://i.ytimg.com/vi/UHPxn_GA5E8/default.jpg,133473,0,8,2,54,en,0,14,2,69,en,0.07836161087,2.857036524,30.08055556,7.023404732,30,21,-0.4630839566,-0.2349881152,-0.3227616261,-0.08211553796,0.2781659035,-0.1480910628,-0.05243304932,-0.7623297669,-0.3678383171,0.5403974534,-0.5355102049,-0.6591950593,-0.6309844791,0.4234810991
1241,kZzmlMkx8eM,Shaolin Soccer: The Evil Goalkeeper,Team Shaolin has to deal with Team Evil's goalkeeper who turns out to be very strong. BINGE MORE: ...,https://i.ytimg.com/vi/kZzmlMkx8eM/default.jpg,19485717,0,5,1,35,en,0,19,6,101,en,0.0734976726,2.962339763,65.73333333,6.500220195,30,21,-0.4630839566,-0.9962887044,-0.7320113634,-0.9530842138,0.2781659035,-0.1480910628,0.5150241944,-0.03224539317,0.2470617045,0.5403974534,-0.6767891333,-0.5575870114,2.334592688,-0.2889739249
1242,Fu6RVmsCjBE,*CRAZY* Football Challenge With My Girlfriend #football #soccer #challenge #short,,https://i.ytimg.com/vi/Fu6RVmsCjBE/default.jpg,178060,0,10,6,81,en,0,1,0,3,tl,0.102548134,3.531568733,35.39305556,7.29221003,30,14,-0.4630839566,0.2725456109,1.314237323,1.155576791,0.2781659035,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,0.167016406,-0.008332832499,-0.1890938416,0.789531071
1243,jtN5mYE5mNI,Sonic Boom Soccer Dance Scene Sticks and Amy Re-cut,"Follow me on Twitter @dan_m_might From Season 2, Episode 29 ""Victory"". I edited the scene to focus more on the girls.",https://i.ytimg.com/vi/jtN5mYE5mNI/default.jpg,40476218,0,10,1,51,en,0,21,8,117,en,0.1180490836,4.087633339,59.75972222,6.89874735,30,21,-0.4630839566,0.2725456109,-0.7320113634,-0.2196369078,0.2781659035,-0.1480910628,0.7420070919,0.3327967937,0.5545117153,0.5403974534,0.6172601044,0.5282189332,1.837711216,0.253726888
1244,2b8oIDYKtH8,Spain v UAE | FIFA Beach Soccer World Cup 2021 | Match Highlights,Watch match highlights of Spain against UAE in the FIFA Beach Soccer World Cup 2021 group stage. Subscribe to FIFA on ...,https://i.ytimg.com/vi/2b8oIDYKtH8/default.jpg,297223,0,11,2,65,en,0,21,4,121,en,0.09683946442,3.828922513,51.94444444,6.849978356,30,21,-0.4630839566,0.526312474,-0.3227616261,0.4221294849,0.2781659035,-0.1480910628,0.7420070919,-0.3972875801,0.631374218,0.5403974534,0.001201242423,0.278586518,1.187640989,0.1873149206
1245,nB4WrPFhtns,Best 6 year old Soccer player in the U.S,HIS NEW VIDEO https://www.youtube.com/watch?v=GEdwXiRORfQ Follow Isaiah Izaguirre Instagram ...,https://i.ytimg.com/vi/nB4WrPFhtns/default.jpg,92950103,0,10,1,40,en,0,14,11,95,en,0.1221101656,4.032848254,30.8125,6.56071673,30,21,-0.4630839566,0.2725456109,-0.7320113634,-0.7238819307,0.2781659035,-0.1480910628,-0.05243304932,0.880360074,0.1317679504,0.5403974534,0.7352191066,0.475356309,-0.5701017691,-0.2065917881
1246,ibW8U4p0obQ,Sigma soccer ⚽️,,https://i.ytimg.com/vi/ibW8U4p0obQ/default.jpg,609186,1,2,0,15,it,0,1,0,3,tl,0.1042498794,3.787152548,46.70277778,7.424091143,0,14,0.8208826513,-1.757589294,-1.141261101,-1.869893346,-4.799913471,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,0.2164456466,0.2382823014,0.7516422267,0.9691223144
1247,77j9HMH4a44,Neymar&#39;s Fake penalty (GOAL) 🥺 #football #soccer #shorts,Neymar's Fake penalty (GOAL) #football #soccer #shorts.,https://i.ytimg.com/vi/77j9HMH4a44/default.jpg,12472340,1,9,8,60,en,0,8,7,55,en,0.1108603153,3.628324679,26.01944444,6.973307957,30,21,0.8208826513,0.01877874787,2.132736797,0.1929272018,0.2781659035,-0.1480910628,-0.7333817418,0.1502757003,-0.6368570765,0.5403974534,0.4084536947,0.08502785416,-0.968785322,0.3552610029
1248,Vmw8g6GmwpM,❌🥶🤣 What is your favorite celebration? #football #soccer #ronaldo #mbappe #haaland,,https://i.ytimg.com/vi/Vmw8g6GmwpM/default.jpg,122010,3,10,6,82,en,0,1,0,3,tl,0.09662998305,3.573022787,43.11388889,7.275222897,30,14,3.388815867,0.2725456109,1.314237323,1.201417247,0.2781659035,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,-0.004883395268,0.03166655864,0.4531205516,0.766398567
1249,pLllc6pBv70,Paper Airplane Takes Flight at Soccer Stadium in Germany || ViralHog,"Occurred on June 7, 2022 / Allianz Arena, München, Germany Credit: IG: @mxx_04_ ""The story behind the video: Allianz Arena ...",https://i.ytimg.com/vi/pLllc6pBv70/default.jpg,97486204,0,10,2,68,en,0,19,14,126,en,0.1015425547,3.249447314,15.41805556,6.673521033,30,21,-0.4630839566,0.2725456109,-0.3227616261,0.5596508547,0.2781659035,-0.1480910628,0.5150241944,1.427923354,0.7274523463,0.5403974534,0.1378081482,-0.2805543399,-1.850602639,-0.05297870054
1250,Q8bdqMeuIiM,How to Play Rugby,Learn how to play rugby with this guide from wikiHow: https://www.wikihow.com/Play-Rugby Follow our social media channels to ...,https://i.ytimg.com/vi/Q8bdqMeuIiM/default.jpg,68395,0,4,0,17,en,0,22,11,128,en,0.1017499868,3.373270608,21.50972222,5.880444091,30,21,-0.4630839566,-1.250055567,-1.141261101,-1.778212433,0.2781659035,-0.1480910628,0.8554985407,0.880360074,0.7658835977,0.5403974534,0.1438332626,-0.161076124,-1.343901374,-1.132964082
1251,ab1k9e84QBI,Kid Rugby Player is a Beast on the Field,"This kid took no prisoners during a rugby tournament. Any time anyone from the opposing team tried to tackle him, he shoved ...",https://i.ytimg.com/vi/ab1k9e84QBI/default.jpg,4843453,0,9,0,40,en,0,22,5,127,en,0.1117048129,4.012941137,49.06388889,6.737034708,30,21,-0.4630839566,0.01877874787,-1.141261101,-0.7238819307,0.2781659035,-0.1480910628,0.8554985407,-0.2147664866,0.746667972,0.5403974534,0.4329831411,0.4561477519,0.9480380656,0.03351207625
1252,uJlHyOUinso,𝐆𝐞𝐭 𝐭𝐨 𝐊𝐧𝐨𝐰 - 𝐒𝐚𝐦 𝐇𝐚𝐫𝐫𝐢𝐬,"Biggest inspiration, personal strengths and loving playing the piano. We get to know the versatile England U20s star.",https://i.ytimg.com/vi/uJlHyOUinso/default.jpg,1547,0,5,1,24,,0,18,3,117,en,0.1257608221,4.455425307,48.16666667,6.847075068,1,21,-0.4630839566,-0.9962887044,-0.7320113634,-1.457329237,-4.630644159,-0.1480910628,0.4015327457,-0.5798086735,0.5545117153,0.5403974534,0.8412568089,0.8831047282,0.8734076468,0.1833613205
1253,AcbgY_g6qc0,Vodacom Bulls v Emirates Lions| Instant Highlights | Round 15 | URC 2022/23,00:00:00 - Match Start by Vodacom Bulls 00:00:11 - Try by Edwill van der Merwe 00:00:33 - Defender Beaten by Sanele Nohamba ...,https://i.ytimg.com/vi/AcbgY_g6qc0/default.jpg,73498,0,12,4,75,en,0,25,12,127,en,0.1160405938,4.145573613,70.52638889,7.012035538,30,21,-0.4630839566,0.7800793371,0.4957378484,0.8805340511,0.2781659035,-0.1480910628,1.195972887,1.062881167,0.746667972,0.5403974534,0.5589211051,0.5841260271,2.733276241,0.4079989146
1254,APztXMXYQSs,DHL Stormers vs Cell C Sharks | Instant Highlights | Round 15 | URC 2022/23,00:00:00 - Match Start by Cell C Sharks 00:00:13 - Try by Sacha Mngomezulu 00:00:43 - Try by Ben-Jason Dixon 00:01:08 - Try ...,https://i.ytimg.com/vi/APztXMXYQSs/default.jpg,59058,0,13,4,75,en,0,28,16,127,en,0.1124531757,4.066599756,62.09722222,7.023496332,30,21,-0.4630839566,1.0338462,0.4957378484,0.8805340511,0.2781659035,-0.1480910628,1.536447233,1.792965541,0.746667972,0.5403974534,0.4547202393,0.5079234383,2.032143096,0.4236058367
1255,FFqKfT-8SqA,Seven INSANE tries from the Vancouver 7&#39;s!,"From usual suspect Portia Woodman-Wickliffe to Bianca Farella's home crowd screamer, here are the seven BEST tries from the ...",https://i.ytimg.com/vi/FFqKfT-8SqA/default.jpg,412,0,9,4,46,en,0,21,6,127,en,0.1027566197,3.934839046,55.25,6.770882198,30,21,-0.4630839566,0.01877874787,0.4957378484,-0.4488391909,0.2781659035,-0.1480910628,0.7420070919,-0.03224539317,0.746667972,0.5403974534,0.173072124,0.3807863383,1.462595164,0.07960444478
1256,yiKFYTFJ_kw,The Greatest haka EVER?,"Ahead of the final of Rugby World Cup 2011 in New Zealand, the French team formed an arrow as the All Blacks performed their ...",https://i.ytimg.com/vi/yiKFYTFJ_kw/default.jpg,71884021,0,4,1,23,en,0,24,4,128,en,0.06816465468,2.72564984,42.47638889,6.469769531,30,21,-0.4630839566,-1.250055567,-0.7320113634,-1.503169693,0.2781659035,-0.1480910628,1.082481438,-0.3972875801,0.7658835977,0.5403974534,-0.8316930433,-0.7859712584,0.4000936751,-0.3304406112
1257,kUuaJ9fFDX0,Unmissable Samoan Siva Tau v Tongan Sipi Tau at Rugby League World Cup 2021 | Cazoo Match Highlights,"Ahead of Samoa v Tonga in the men's quarter final at Rugby League World Cup, broadcast on @BBCSport, both teams performed ...",https://i.ytimg.com/vi/kUuaJ9fFDX0/default.jpg,431023,0,17,1,100,en,0,22,7,125,en,0.1251355318,4.702002492,50.66944444,6.583755954,30,21,-0.4630839566,2.048913652,-0.7320113634,2.026545467,0.2781659035,-0.1480910628,0.8554985407,0.1502757003,0.7082367206,0.5403974534,0.8230945028,1.121029283,1.081587236,-0.1752177518
1258,Yx6sAqvdka8,UNM Lobo Men&#39;s Rugby celebrates 50 years,UNM Lobo Men's Rugby celebrates 50 years.,https://i.ytimg.com/vi/Yx6sAqvdka8/default.jpg,47,0,9,3,44,en,0,8,2,41,en,0.1062592521,4.212005122,58.15416667,6.816478198,30,21,-0.4630839566,0.01877874787,0.08648811114,-0.5405201042,0.2781659035,-0.1480910628,-0.7333817418,-0.7623297669,-0.9058758359,0.5403974534,0.274810289,0.648226391,1.704162045,0.1416955365
1259,D16Lf8BSRA4,Rugby&#39;s Most BRUTAL Red Cards,,https://i.ytimg.com/vi/D16Lf8BSRA4/default.jpg,50834,0,7,3,33,en,0,1,0,3,tl,0.1157089158,3.80939791,26.06666667,6.677013202,30,14,-0.4630839566,-0.4887549783,0.08648811114,-1.044765127,0.2781659035,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,0.549287118,0.2597470527,-0.9648574053,-0.04822318206
1260,g-yqjzIZhgM,Rugby&#39;s Most Violent Match | France vs England 2005,,https://i.ytimg.com/vi/g-yqjzIZhgM/default.jpg,113800,0,10,4,55,en,0,1,0,3,tl,0.1134401392,4.25570117,52.79444444,6.801981272,30,14,-0.4630839566,0.2725456109,0.4957378484,-0.03627508134,0.2781659035,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,0.4833877779,0.6903891031,1.258343491,0.1219541124
1261,AoGN9HB9X7M,Your Men&#39;s Dream Team from the Vancouver Sevens!,The votes are in and here is the HSBC Men's Dream Team from the Vancouver Sevens! #Rugby #DreamTeam #Sevens ...,https://i.ytimg.com/vi/AoGN9HB9X7M/default.jpg,2367,0,10,4,52,en,0,20,8,111,en,0.1099211078,4.154691997,66.20555556,6.830818546,30,21,-0.4630839566,0.2725456109,0.4957378484,-0.1737964512,0.2781659035,-0.1480910628,0.6285156432,0.3327967937,0.4392179612,0.5403974534,0.3811732862,0.5929244382,2.373871856,0.1612237388
1262,3NaGQElKCm0,Edinburgh Rugby v Leinster | Instant Highlights | Round 15 | URC 2022/23,00:00:00 - Try by Emiliano Boffelli 00:00:14 - Try by Max Deegan 00:00:26 - Try by Boan Venter 00:00:45 - Try by Scott Penny ...,https://i.ytimg.com/vi/3NaGQElKCm0/default.jpg,58814,0,11,4,72,de,0,28,15,128,en,0.1005994021,4.022470401,65.09583333,6.716331415,19,21,-0.4630839566,0.526312474,0.4957378484,0.7430126812,-1.583796534,-0.1480910628,1.536447233,1.610444448,0.7658835977,0.5403974534,0.1104131475,0.4653426254,2.281565812,0.00531903172
1263,Ulc4K7s5TiQ,Incredible skill in Irish schoolboy rugby 🔥,Matthew Tepou showed off his skills for this unbelievable try. Subscribe and to Rugby.com.au YouTube to see all the best ...,https://i.ytimg.com/vi/Ulc4K7s5TiQ/default.jpg,358,1,6,0,43,en,0,22,6,124,en,0.1040278707,3.473957242,26.30277778,7.081750358,30,21,0.8208826513,-0.7425218413,-1.141261101,-0.5863605608,0.2781659035,-0.1480910628,0.8554985407,-0.03224539317,0.689021095,0.5403974534,0.2099971369,-0.06392268056,-0.9452178214,0.5029342006
1264,RaOAoL2nuHg,Five massive tackles at Rugby World Cup 2019,Check out some of the best tackles so far at Rugby World Cup 2019.,https://i.ytimg.com/vi/RaOAoL2nuHg/default.jpg,1014923,0,8,0,44,en,0,14,1,66,en,0.1114859751,3.721952564,30.90694444,6.499876263,30,21,-0.4630839566,-0.2349881152,-1.141261101,-0.5405201042,0.2781659035,-0.1480910628,-0.05243304932,-0.9448508604,-0.4254851941,0.5403974534,0.4266267341,0.1753702477,-0.5622459355,-0.28944228
1265,nanqswzvp7U,Cardiff Rugby v Ulster | Instant Highlights | Round 15 | URC 2022/23,00:00:00 - Try by Stewart Moore 00:00:16 - Try by Owen Lane 00:00:32 - Try by Jacob Stockdale 00:01:15 - Try by Nathan Doak ...,https://i.ytimg.com/vi/nanqswzvp7U/default.jpg,30102,0,11,4,68,en,0,28,15,127,en,0.07901059719,3.255956598,57.46944444,6.421734733,30,21,-0.4630839566,0.526312474,0.4957378484,0.5596508547,0.2781659035,-0.1480910628,1.536447233,1.610444448,0.746667972,0.5403974534,-0.5166596177,-0.2742734729,1.647207252,-0.3958527761
1266,TI93YHILSgk,Māori All Blacks perform their haka against Ireland,The Māori All Blacks perform their haka Te Tīmatanga in tribute to the late Sean Wainui ahead of their clash against Ireland in ...,https://i.ytimg.com/vi/TI93YHILSgk/default.jpg,2177697,0,8,0,51,en,0,23,3,131,en,0.04824093077,2.518966531,43.775,5.124826628,30,21,-0.4630839566,-0.2349881152,-1.141261101,-0.2196369078,0.2781659035,-0.1480910628,0.9689899894,-0.5798086735,0.8235304747,0.5403974534,-1.410401532,-0.9854018519,0.5081113865,-2.161938412
1267,ZdIZqYq14UU,Top 10 Women&#39;s rugby tackles | Top Moments,Subscribe to @olympics: http://oly.ch/Subscribe Rio 2016's top women's rugby tackles. #Beijing2022 replays: ...,https://i.ytimg.com/vi/ZdIZqYq14UU/default.jpg,393502,0,9,4,46,en,0,17,15,111,en,0.1645141163,5.635948413,46.25416667,6.343901751,30,21,-0.4630839566,0.01877874787,0.4957378484,-0.4488391909,0.2781659035,-0.1480910628,0.2880412969,1.610444448,0.4392179612,0.5403974534,1.966892781,2.022202146,0.7143270173,-0.5018431001
1268,ckiw0niDTPE,The Best Haka of all time?! #RWC2021,"RWC2021 hosts New Zealand opened the competition against rivals Australia, and the haka that followed is arguably the best ...",https://i.ytimg.com/vi/ckiw0niDTPE/default.jpg,864847,0,7,3,36,en,0,19,4,126,en,0.07536577536,3.150129514,51.82638889,6.684107808,30,21,-0.4630839566,-0.4887549783,0.08648811114,-0.9072437572,0.2781659035,-0.1480910628,0.5150241944,-0.3972875801,0.7274523463,0.5403974534,-0.6225278452,-0.3763869833,1.177821197,-0.03856198767
1269,Ogzry3bBAWg,The power of a fend in rugby,,https://i.ytimg.com/vi/Ogzry3bBAWg/default.jpg,73312,0,7,0,28,en,0,1,0,3,tl,0.0795567169,2.90360606,30.50555556,7.114630619,30,14,-0.4630839566,-0.4887549783,-1.141261101,-1.27396741,0.2781659035,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,-0.500796915,-0.614259693,-0.5956332281,0.5477094297
1270,VVJ7cqCnM7g,Springboks vs Sumos in the ULTIMATE Sidestepping Challenge!,"Bulls teammates Kurt-Lee Arendse and Canan Moodie are no strangers to sidestepping the best in the game on the pitch, but will ...",https://i.ytimg.com/vi/VVJ7cqCnM7g/default.jpg,44218,0,8,1,59,en,0,23,5,130,en,0.1188338698,4.391450026,52.77083333,6.972153198,30,21,-0.4630839566,-0.2349881152,-0.7320113634,0.1470867451,0.2781659035,-0.1480910628,0.9689899894,-0.2147664866,0.804314849,0.5403974534,0.6400551601,0.8213744012,1.256379533,0.3536884914
1271,8ODAHYIK2mk,The 8 Nastiest BODY BREAKING Collisions In Rugby History,CHECK OUT MY OTHER CHANNELS DIE HARD FOOTBALL: https://www.youtube.com/channel/UCpGZZenfTd-dMpLVvuUzZTQ ...,https://i.ytimg.com/vi/8ODAHYIK2mk/default.jpg,16169,0,9,0,56,en,0,15,12,107,en,0.06047107625,2.477231739,42.61805556,6.284700636,30,21,-0.4630839566,0.01877874787,-1.141261101,0.009565375282,0.2781659035,-0.1480910628,0.06105839943,1.062881167,0.3623554585,0.5403974534,-1.055162268,-1.02567213,0.4118774254,-0.5824611793
1272,Nkt58jouCkA,Munster vs Scarlets | Instant Highlights | Round 15 | URC 2022/23,00:00:00 - Try by Patrick Campbell 00:00:15 - Try by Calvin Nash 00:00:26 - Try by Shane Daly 00:00:45 - Try by Paddy Patterson ...,https://i.ytimg.com/vi/Nkt58jouCkA/default.jpg,44867,0,10,4,65,de,0,28,15,131,en,0.07838347228,3.254032367,62.75833333,6.379918103,19,21,-0.4630839566,0.2725456109,0.4957378484,0.4221294849,-1.583796534,-0.1480910628,1.536447233,1.610444448,0.8235304747,0.5403974534,-0.5348752139,-0.2761301807,2.087133931,-0.4527972501
1273,UH6r-oxLDh4,Rugby Footwork drills,Rugby Footwork drills THANKS FOR WATCHING GYMFR3AKS!!! SUBSCRIBE TO GYMFR3AK HERE: ...,https://i.ytimg.com/vi/UH6r-oxLDh4/default.jpg,1934,0,3,0,21,af,0,11,7,86,en,0.09213326943,3.002047383,21.29722222,6.814416264,38,21,-0.4630839566,-1.503822431,-1.141261101,-1.594850606,1.632320403,-0.1480910628,-0.3929073956,0.1502757003,-0.04117268061,0.5403974534,-0.135495843,-0.5192727707,-1.361577,0.1388876652
1274,emnCUBrRUSo,"How to improve your Rugby Tackle, 10 Drills to Improve your Rugby Tackle Technique","Here are 10 Drill you can do after your Team Rugby training session, Grab a team mate and give one or two of these exercises a ...",https://i.ytimg.com/vi/emnCUBrRUSo/default.jpg,13397,0,14,1,82,en,0,26,4,130,en,0.1000645208,3.718837022,47.55277778,6.46210762,30,21,-0.4630839566,1.287613063,-0.7320113634,1.201417247,0.2781659035,-0.1480910628,1.309464336,-0.3972875801,0.804314849,0.5403974534,0.09487687878,0.172364033,0.8223447287,-0.3408743427
1275,uJA9IJdzWFo,This kid’s step is unreal 🫣,They sure know how to step in Farnham.,https://i.ytimg.com/vi/uJA9IJdzWFo/default.jpg,550770,1,6,0,27,en,0,8,1,38,en,0.09192207758,3.053832259,24.13055556,6.859995286,30,21,0.8208826513,-0.7425218413,-1.141261101,-1.319807867,0.2781659035,-0.1480910628,-0.7333817418,-0.9448508604,-0.9635227129,0.5403974534,-0.1416301636,-0.4693050749,-1.125901993,0.2009556367
1276,IWsgw6nTBfg,Vodacom Bulls v DHL Stormers |Instant Highlights | Round 14 | URC 2022/23,00:00:00 - Penalty Goal by Chris Smith 00:00:11 - Penalty Goal by Chris Smith 00:00:20 - Penalty Goal by Manie Libbok 00:00:32 ...,https://i.ytimg.com/vi/IWsgw6nTBfg/default.jpg,130388,0,12,4,73,en,0,27,14,130,en,0.09273182559,3.413223061,62.61666667,6.912142413,30,21,-0.4630839566,0.7800793371,0.4957378484,0.7888531379,0.2781659035,-0.1480910628,1.422955784,1.427923354,0.804314849,0.5403974534,-0.1181100604,-0.1225256417,2.075350181,0.2719678327
1277,mcCj5KTfzTs,Sliding into the weekend #Shorts,Jordan Conroy shows off his dance moves as he slides into the weekend in Vancouver for HSBC Sevens Series! #Rugby #Shorts ...,https://i.ytimg.com/vi/mcCj5KTfzTs/default.jpg,12243,0,5,1,32,en,0,21,6,125,en,0.04121185948,2.020918104,25.5,4.169991838,30,21,-0.4630839566,-0.9962887044,-0.7320113634,-1.090605584,0.2781659035,-0.1480910628,0.7420070919,-0.03224539317,0.7082367206,0.5403974534,-1.614569349,-1.465973282,-1.011992407,-3.462200165
1278,OGzsbtzkm-Y,LOOK AT GEORGE NORTH GO!⚡️| Wales with some stunning counter-attack rugby against Italy,"Even with an injury, George north is still faster than most. This is the official channel for the Guinness Six Nations - Rugby's ...",https://i.ytimg.com/vi/OGzsbtzkm-Y/default.jpg,2351,1,14,3,87,en,0,23,7,132,en,0.1170352965,4.585036841,59.16944444,6.612133854,30,21,0.8208826513,1.287613063,0.08648811114,1.430619531,0.2781659035,-0.1480910628,0.9689899894,0.1502757003,0.8427461004,0.5403974534,0.5878134407,1.008168069,1.788612256,-0.1365736857
1279,cbGOhHZr73k,Watching my boyfriend play rugby... #shorts,Watching my boyfriend play rugby... #shortsvideo #shorts Subscribe: https://bit.ly/2FuL9K3 Watch Next: Watching my boyfriend ...,https://i.ytimg.com/vi/cbGOhHZr73k/default.jpg,8435,0,6,4,43,en,0,17,15,128,en,0.08007895933,2.876820208,33.95277778,7.226545452,30,21,-0.4630839566,-0.7425218413,0.4957378484,-0.5863605608,0.2781659035,-0.1480910628,0.2880412969,1.610444448,0.7658835977,0.5403974534,-0.4856277563,-0.6401056039,-0.3088953033,0.7001112681
