,Unnamed: 0,Unnamed: 0.1,vid,title,description,thumbnail,view_counts,t_emoji_count,t_word_count,t_punctuation_count,t_length,t_lang,d_emoji_count,d_word_count,d_punctuation_count,d_length,d_lang
1170,1170,20,DrOJhQJO7bQ,"2 Americans killed, 2 return safe to US soil after Mexico cartel kidnapping",What began as medical tourism quickly turned into a deadly event. ABC has the latest. Subscribe: ...,https://i.ytimg.com/vi/DrOJhQJO7bQ/default.jpg,233256,0,13,1,75,en,0,16,6,100,en
1171,1171,21,lgQ57KMhJWM,പട്ടാമ്പി നേര്‍ച്ചയ്ക്കിടെ ആഘോഷ കമ്മിറ്റിക്കാര്‍ തമ്മില്‍ കൂട്ടത്തല്ല് | Pattambi | Mathrubhumi News,സംഘര്‍ഷം തടയാന്‍ ശ്രമിച്ച പോലീസുകാര്‍ക്കും പരിക്ക്‌ #MathrubhumiNews #Pattambi ...,https://i.ytimg.com/vi/lgQ57KMhJWM/default.jpg,144774,0,31,2,100,ml,0,21,5,82,ml
1172,1172,22,iszE6PegtJE,India&#39;s per capita income up from $1060 in 2014-15 | Latest News | English News | Top News | WION,"According to India's national statistical office, the annual per capita income at current prices is estimated at $2100 in 2022-23 up ...",https://i.ytimg.com/vi/iszE6PegtJE/default.jpg,41281,0,19,9,101,en,0,23,7,136,en
1173,1173,23,6BIRNr4rq8A,US Anti-Drug Partner in Mexico Worked for the Sinaloa Cartel,Genaro García Luna is the highest ranking Mexican law enforcement official to be convicted of narco-corruption in the United ...,https://i.ytimg.com/vi/6BIRNr4rq8A/default.jpg,112157,0,11,1,60,en,0,20,4,128,en
1174,1174,24,BcJ1SXRur9Y,എസ്എംഎസ് അയച്ച് ബാങ്ക് അക്കൗണ്ടിലെ പണം തട്ടുന്ന ഹൈടെക് സംഘം പിടിയിൽ | Mathrubhumi News,പണം നഷ്ടപ്പെട്ട കാരക്കുടി സ്വദേശിയുടെ പരാതിയുടെ ...,https://i.ytimg.com/vi/BcJ1SXRur9Y/default.jpg,97209,0,29,1,86,ml,0,19,3,51,ml
1175,1175,25,uOv_bQ1Tpx0,2 Americans kidnapped in Mexico found dead,Mexican authorities say the other two victims are alive. CBS2's Jessi Mitchell has the latest.,https://i.ytimg.com/vi/uOv_bQ1Tpx0/default.jpg,60195,0,7,0,42,en,0,16,3,94,en
1176,1176,26,_c7PKLPK3yA,Statement of IG Punjab regarding Imran Khan,Statement of I Punjab regarding Imran Khan Do not miss an important news update ever. Subscribe and hit the bell icon to ...,https://i.ytimg.com/vi/_c7PKLPK3yA/default.jpg,162405,0,7,0,43,id,0,22,4,124,en
1177,1177,27,BwtZK4xZcac,"Chirag Paswan chides Bihar CM over Tamil Nadu workers row handling, says ‘treating issue lightly’","Chirag Paswan chides Bihar CM over Tamil Nadu workers row handling, says 'treating issue lightly' #ChiragPaswan ...",https://i.ytimg.com/vi/BwtZK4xZcac/default.jpg,114418,0,15,1,97,en,0,16,7,115,en
1178,1178,28,e6tvFrrkwUA,"Pambu-bully ng Chinese vessels sa West PH Sea, patuloy na ihahayag ng PCG",Patuloy na isisiwalat ng Philippine Coast Guard ang umano'y ginagawang pambu-bully ng Chinese vessels sa West Philippine ...,https://i.ytimg.com/vi/e6tvFrrkwUA/default.jpg,33972,0,14,2,73,tl,0,19,5,124,tl
1179,1179,29,_RreeaxN8NM,รัสเซีย โต้ สหรัฐฯ ไม่ยอมรับเพดานน้ำมันชาติตะวันตก l TNN News ข่าวเช้า l 08-03-2023,ทำเนียบเครมลิน ย้ำรัสเซียไม่ยอมรับการกำหนดเพดานราคาน้ำมันของชาติตะวันตก แม้สหรัฐฯ จะออกมาระบุบอกว่ามาตรการดังกล่าวได้ผลดี #รัสเซีย ...,https://i.ytimg.com/vi/_RreeaxN8NM/default.jpg,19988,0,23,2,83,th,0,25,4,134,th
1180,1180,30,2wCG6psRHCU,Court releases new exhibits from Dominion&#39;s lawsuit against Fox News,"New documents from the billion dollar lawsuit between Dominion Voting Systems and Fox News were made public, including ...",https://i.ytimg.com/vi/2wCG6psRHCU/default.jpg,6793,0,12,3,72,en,0,18,4,122,en
1181,1181,31,gy5CXch5jRo,Breaking News! President Arif Alvi Reaches Zaman Park to Meeting Imran Khan | SAMAA TV,SamaaTv #imrankhan #arifalvi Breaking News! President Arif Alvi Reaches Zaman Park to Meeting Imran Khan | SAMAA TV ...,https://i.ytimg.com/vi/gy5CXch5jRo/default.jpg,62578,0,14,2,86,en,0,17,7,119,en
1182,1182,32,kF0CJ98sCaY,ARY News Headlines | 9 AM | 7th March 2023,"pemra #arynews #arynewsheadlines -IMRAN KHAN BOOKED IN ANOTHER TWO CASES -SHAH MAHMOOD QURESHI, ...",https://i.ytimg.com/vi/kF0CJ98sCaY/default.jpg,25405,0,8,2,42,en,0,13,8,99,en
1183,1183,33,OeFxVxcU3-c,Ang mga kaganapan sa day one ng tigil-pasada | GMA News Feed,Kanya-kanya ng diskarte ang maraming pasahero na pumasok sa trabaho kasabay ng unang araw ng tigil-pasada. Ang mga ...,https://i.ytimg.com/vi/OeFxVxcU3-c/default.jpg,30144,0,12,2,60,tl,0,20,6,118,tl
1184,1184,34,_XiQcMmsPy8,Polícia investiga assassinato de Pedrinho Matador | #SBTNewsnaTV (06/03/2023),"Policiais já estão investigando o assassinato de Pedrinho Matador, conhecido como o maior serial killer do Brasil. Segundo os ...",https://i.ytimg.com/vi/_XiQcMmsPy8/default.jpg,300742,0,10,6,77,pt,0,19,5,129,pt
1185,1185,35,jmLgyDHN4Zk,Samaa News Headlines 2PM | SAMAA TV | 6th March 2023,samaatv #imrankhan #zamanpark #maryamnawaz #qavikhan ➽ Subscribe to Samaa News ➽ https://bit.ly/2Wh8Sp8 ➽ Watch ...,https://i.ytimg.com/vi/jmLgyDHN4Zk/default.jpg,41886,0,9,2,52,en,0,14,12,115,so
1186,1186,36,r2BFEJ-ydFg,"Suspected suicide attack in Balochistan, Pakistan kills security officers - BBC News",Nine security officers were killed and at least 13 others were wounded during a bomb attack in southwest Pakistan. The blast ...,https://i.ytimg.com/vi/r2BFEJ-ydFg/default.jpg,28848,0,11,2,84,en,0,21,4,128,en
1187,1187,37,GI9D24qhwRA,Toblerone to remove Matterhorn mountain peak from packaging  - BBC News,Toblerone is to remove the Matterhorn mountain peak from its packaging when some of the chocolate's production is moved from ...,https://i.ytimg.com/vi/GI9D24qhwRA/default.jpg,47990,0,10,1,71,en,0,21,4,128,en
1188,1188,38,6YVw-CafOMs,അമ്മയുടെ അടുത്ത് നിന്ന് പൊങ്കാലയിടണമെന്നാണ്; രണ്ട് വർഷത്തിന് ശേഷം ദേവീ സന്നിധിയിൽ ചിപ്പി,കഴിഞ്ഞ രണ്ട് കൊല്ലം അമ്മയെ മനസ്സിൽ കരുതിയിരിക്കുകയായിരുന്നു; ...,https://i.ytimg.com/vi/6YVw-CafOMs/default.jpg,51210,0,34,1,88,ml,0,24,4,64,ml
1189,1189,39,sPke0vBa9RY,Justice (R) Saqib Nisar Ka Bara Bayan Aa Gaya | Breaking News | Dawn News,Justice (R) Saqib Nisar Ka Bara Bayan Aa Gaya | Breaking News | Dawn News جسٹس (ر) ثاقب نثار کا بڑا بیان آگیا ...,https://i.ytimg.com/vi/sPke0vBa9RY/default.jpg,100824,0,13,4,73,tl,0,21,9,113,so
1190,1190,40,CMl13h-J11c,Breaking News From Court On Imran Khan Bail | Dunya News,dunyanews #imrankhan #court Breaking News From Court On Imran Khan Bail | Dunya News Welcome to the official channel of ...,https://i.ytimg.com/vi/CMl13h-J11c/default.jpg,113426,0,10,1,56,en,0,19,6,123,en
1191,1191,41,kcBEJPsgFQY,"Isa sa mga suspek sa pagpatay kay Negros Oriental Gov. Roel Degamo, patay sa engkwentro | News Live",Patay sa umano'y engkwentro ang isa sa mga suspek sa pagpatay kay Negros Oriental Gov. Roel Degamo. Nag-deklara ang ...,https://i.ytimg.com/vi/kcBEJPsgFQY/default.jpg,285758,0,17,3,99,tl,0,21,7,119,tl
1192,1192,42,jLWB_pO_nOw,Man Forces Wife to Sleep With Boss for Quick Promotion | ISH News,"In a shocking incident, a woman from Indore in Madhya Pradesh has accused her husband of forcing her into wife swapping for ...",https://i.ytimg.com/vi/jLWB_pO_nOw/default.jpg,17871,0,12,1,65,en,0,22,4,127,en
1193,1193,43,S4Os1_8b1X4,US: Donald J Trump dominates CPAC event 2023 | World News | WION,"Banners supporting former U.S. President Donald Trump for the Presidential election 2024, dominated the three-day-long ...",https://i.ytimg.com/vi/S4Os1_8b1X4/default.jpg,12330,0,11,3,64,en,0,18,8,122,en
1194,1194,44,hi_wXYbl1SY,&#39;I give up&#39;: Sky News host attempts to decipher Joe Biden&#39;s ramblings,shorts Sky News host Rita Panahi has declared 'I give up' after trying to make sense of yet another one of US President Joe ...,https://i.ytimg.com/vi/hi_wXYbl1SY/default.jpg,27410,0,16,10,81,en,0,24,5,127,en
1195,1195,45,KbZBMNzxhrQ,Acquisition of modern air assets to boost Philippines’ defense system - PBBM,"Pres. Ferdinand Marcos Jr. gets first-hand experience riding an FA50 fighter jet on Tuesday, March 7. The president said ...",https://i.ytimg.com/vi/KbZBMNzxhrQ/default.jpg,131651,0,11,1,76,en,0,20,8,124,en
1196,1196,46,9H8yEe_brsc,埃及吉薩大金字塔中的隱藏走廊－ BBC News 中文,埃及官員表示，他們已經確認在吉薩大金字塔正門上方存在一條隱藏的內部走廊。內窺鏡的片段顯示，走廊內部長9米、寬2.1米。,https://i.ytimg.com/vi/9H8yEe_brsc/default.jpg,12379,0,4,0,27,zh-cn,0,6,1,59,ko
1197,1197,47,Xti8p_Gje3s,Russian forces surround Bakhmut; tide changes as Kyiv&#39;s hold weakens | World News | WION,Bakhmut in eastern Ukraine is now the epicentre of the Russian-Ukraine battle. The Russian and Ukrainian forces are locked in a ...,https://i.ytimg.com/vi/Xti8p_Gje3s/default.jpg,88082,0,15,6,92,en,0,22,5,131,en
1198,1198,48,r6EzQ5NfrV4,"Pakistan की सीमा पर Iran ने सैकड़ों गधों  को मारा, सब हैरान/ Pakistan Iran News/ Pakistan Crisis","Pakistan की सीमा पर Iran ने सैकड़ों गधों को मारा, सब हैरान/ Pakistan Iran News/ Pakistan ...",https://i.ytimg.com/vi/r6EzQ5NfrV4/default.jpg,941969,0,22,3,96,id,0,21,6,92,hi
1199,1199,49,uMlLzyvlKIA,Anti-Kremlin activist: &#39;You must understand Russia is not Putin&#39;,"Dmitry Ivanov, an anti-Kremlin activist, has been jailed for over eight years after criticising and publicising the invasion of Ukraine ...",https://i.ytimg.com/vi/uMlLzyvlKIA/default.jpg,53450,0,12,8,72,en,0,21,6,139,en
1200,1200,0,8cDzu2KbAn8,"Bowling Ball Soccer, ON LEGOS 🎳💀 #bowling #football #soccer #lego #extreme",,https://i.ytimg.com/vi/8cDzu2KbAn8/default.jpg,16921,2,10,6,74,en,0,1,0,3,tl
1201,1201,1,IXFbe1CiCsk,7-0! Liverpool vs Man Utd - Football Reacts!,The cartoon highlights: https://youtu.be/6TTRPv2bhYk ⚽️ Subscribe to 442oons: http://bit.ly/442oonsSUB ⚽️ Business ...,https://i.ytimg.com/vi/IXFbe1CiCsk/default.jpg,427817,0,8,4,44,en,2,15,15,118,en
1202,1202,2,ZrODVG9Bwt0,The greatest move in soccer history 🔥,"(via @lia.lewis) (via @elysialaramie, @the562org, @LenaSilano @longbeachstatesoccer)",https://i.ytimg.com/vi/ZrODVG9Bwt0/default.jpg,268790,1,6,0,37,en,0,8,12,84,en
1203,1203,3,0RTSj_sByHI,My top 5 bowling ball soccer moments 😂,Warning: Do not attempt or recreate anything that you see in this video. These videos are filmed under the supervision of medical ...,https://i.ytimg.com/vi/0RTSj_sByHI/default.jpg,60580,1,7,0,38,en,0,22,5,133,en
1204,1204,4,xv3fGO3noaw,The greatest goal ever made in soccer 😱🤯,,https://i.ytimg.com/vi/xv3fGO3noaw/default.jpg,8610710,2,7,0,40,en,0,1,0,3,tl
1205,1205,5,BtW8xHCbNII,First Soccer Ball,shorts.,https://i.ytimg.com/vi/BtW8xHCbNII/default.jpg,141115,0,3,0,17,en,0,1,1,7,en
1206,1206,6,Eeqlua0UNDg,If a soccer player robbed a house.,,https://i.ytimg.com/vi/Eeqlua0UNDg/default.jpg,683454,0,7,1,34,en,0,1,0,3,tl
1207,1207,7,iBuTEywEQ6U,HIGHLIGHTS: Liverpool 7-0 Man United | Salah breaks club record as Reds score SEVEN!,All of the goals from Liverpool's emphatic 7-0 win over Manchester United. This video is available with subtitles in nine languages.,https://i.ytimg.com/vi/iBuTEywEQ6U/default.jpg,12369334,0,14,4,84,en,0,23,4,132,en
1208,1208,8,9YzG5nVc6sg,Soccer Song (Football Song) | CoComelon Nursery Rhymes &amp; Kids Songs,"Come on, lets play, play, play! Join JJ and the CoComelon families in a game of soccer! This fun kids song is all about sports and ...",https://i.ytimg.com/vi/9YzG5nVc6sg/default.jpg,267717435,0,10,5,71,en,0,26,8,134,en
1209,1209,9,tpPXu0s7yaM,First Soccer Ball,I purchased every soccer ball even the very first one!,https://i.ytimg.com/vi/tpPXu0s7yaM/default.jpg,5713,0,3,0,17,en,0,10,1,54,en
1210,1210,10,AqoxZe_P5QQ,RONALDINHO has made a SHOCK RETURN to FOOTBALL📝😱,Thanks For Watching! Let's try and get 350 LIKES?!?! You guys are awesome :) ↓Open for links↓ ▻FACEBOOK: ...,https://i.ytimg.com/vi/AqoxZe_P5QQ/default.jpg,385959,2,8,0,48,pt,0,18,12,108,en
1211,1211,11,e5vsUdLAhZE,Football Griddy 🆚 Soccer Griddy 😂,American Football vs European Football... NFL Griddy vs Soccer Griddy.,https://i.ytimg.com/vi/e5vsUdLAhZE/default.jpg,4950865,2,4,0,33,cy,0,10,4,70,en
1212,1212,12,MB0HeSqQMKM,I CHANGED MY GENDER SO I COULD PLAY SOCCER WITH THE BOYS (it worked),,https://i.ytimg.com/vi/MB0HeSqQMKM/default.jpg,5523202,0,14,2,68,en,0,1,0,3,tl
1213,1213,13,qUCX60DTrQ8,The Evolution of a Freestyler: One Year Later with FOOTBOT😍 #footbot #soccer #football #freestyle,,https://i.ytimg.com/vi/qUCX60DTrQ8/default.jpg,6228934,1,14,5,97,en,0,1,0,3,tl
1214,1214,14,TuDGS8TCBuI,Soccer Song (Football Song) | Singalong with Cody! CoComelon Kids Songs,"Come on, lets play, play, play! Join JJ and the CoComelon families in a game of soccer! This fun kids song is all about sports and ...",https://i.ytimg.com/vi/TuDGS8TCBuI/default.jpg,9428448,0,10,4,71,en,0,26,8,134,en
1215,1215,15,Z-BW3ao06MY,"Uncover the key equality among kids, amateurs and PRO’s 😎💪#football #soccer #footbot",,https://i.ytimg.com/vi/Z-BW3ao06MY/default.jpg,23471877,2,13,4,84,en,0,1,0,3,tl
1216,1216,16,k0pOevvjPaQ,Ashes of Thai Soccer Teen Who Died in UK Return Home,"The ashes of Duangphet “Dom” Phromthep, one of the survivors of the 2018 Thai cave rescue, arrived in his home province of ...",https://i.ytimg.com/vi/k0pOevvjPaQ/default.jpg,123095,0,11,0,52,en,0,22,5,126,en
1217,1217,17,Gz5w747wkZ0,"“Gary, how does it feel to lose 7-0?”",Subscribe to Sky Sports Retro: http://bit.ly/SkySportsRetroSub Gary Neville being asked on Monday Night Football about losing ...,https://i.ytimg.com/vi/Gz5w747wkZ0/default.jpg,1559850,0,9,3,37,en,0,19,9,129,en
1218,1218,18,-_fvV8eC8kU,Balotelli&#39;s DRINKS 🤣(name the drink) #football #soccer #short,Balotelli's DRINKS (name the drink) #football #soccer #short.,https://i.ytimg.com/vi/-_fvV8eC8kU/default.jpg,7979438,1,10,8,65,en,0,9,7,61,en
1219,1219,19,sMtga50uBhU,My friend pranked me with a fake soccer ball,Warning: Do not attempt or recreate anything that you see in this video. These videos are filmed under the supervision of medical ...,https://i.ytimg.com/vi/sMtga50uBhU/default.jpg,500650,0,9,0,44,en,0,22,5,133,en
1220,1220,20,NxMVpulQ-sM,Soccer Song | CoComelon - It&#39;s Cody Time | CoComelon Songs For Kids | CoComelon Nursery Rhymes,Can you kick it? Yes you can! Join Cody and friends in their quest to win the soccer game. Do you think they can do it?,https://i.ytimg.com/vi/NxMVpulQ-sM/default.jpg,21197104,0,15,7,98,en,0,26,4,119,en
1221,1221,21,PbZbUkwXxI8,Marcelo &amp; Ronaldo 😢⬆️ #football #viral #soccer,,https://i.ytimg.com/vi/PbZbUkwXxI8/default.jpg,132151,2,6,5,50,it,0,1,0,3,tl
1222,1222,22,3gQGnvrYVLU,🇫🇷 France Vs 🇲🇦 Morocco | World Cup 2022 #soccer #shorts,,https://i.ytimg.com/vi/3gQGnvrYVLU/default.jpg,1071054,2,8,3,56,en,0,1,0,3,tl
1223,1223,23,l1WfG8jc0Bc,❌😡😏Coach’s reaction #football #soccer #sports,,https://i.ytimg.com/vi/l1WfG8jc0Bc/default.jpg,86838,3,6,3,45,en,0,1,0,3,tl
1224,1224,24,Eh8m_DEJfzs,¡EL MEJOR! 🇭🇷🔥 #worldcup #panini #futbol #fifaworldcup #modric #soccer,,https://i.ytimg.com/vi/Eh8m_DEJfzs/default.jpg,180101,2,8,7,70,en,0,1,0,3,tl
1225,1225,25,l6rZ8Ur1P_Q,Craziest Nutmeg In Ohio ☠️☠️🔥. #shorts #football #soccer #cr7 #messi #nutmeg,,https://i.ytimg.com/vi/l6rZ8Ur1P_Q/default.jpg,6110,3,10,7,76,en,0,1,0,3,tl
1226,1226,26,n9lwBTwVTzc,Mozambique v Spain | FIFA Beach Soccer World Cup 2021 | Match Highlights,Watch match highlights of Mozambique against Spain in the FIFA Beach Soccer World Cup 2021 group stage. Subscribe to FIFA ...,https://i.ytimg.com/vi/n9lwBTwVTzc/default.jpg,422729,0,11,2,72,en,0,20,4,125,en
1227,1227,27,vINLEEm5VVg,When Football meets Soccer🥶,,https://i.ytimg.com/vi/vINLEEm5VVg/default.jpg,7749463,1,4,0,27,en,0,1,0,3,tl
1228,1228,28,cCn6VMmQXxA,Shaolin Soccer: The Evil Goalkeeper,The Team Shaolin players are having a hard time with Team Evil's goalkeeper. BINGE MORE: https://youtu.be/esCTSMkj6OE ...,https://i.ytimg.com/vi/cCn6VMmQXxA/default.jpg,25707268,0,5,1,35,en,0,20,11,121,en
1229,1229,29,luxPvuK2iEQ,Ruslan au grand cœur 🥺❤️ #shortfootball #om #soccer #football #marseille,,https://i.ytimg.com/vi/luxPvuK2iEQ/default.jpg,26001,2,9,5,72,en,0,1,0,3,tl
1230,1230,30,WOec4tvl1Sw,"The real question is, is it soccer or football?",,https://i.ytimg.com/vi/WOec4tvl1Sw/default.jpg,119522,0,9,2,47,en,0,1,0,3,tl
1231,1231,31,I_mxycy_-L0,HOW MANY WOULD U DO👀😮‍💨 #football #viral #soccer,,https://i.ytimg.com/vi/I_mxycy_-L0/default.jpg,2377516,2,8,3,48,en,0,1,0,3,tl
1232,1232,32,OKYhvOZe2PI,Logan Paul Reacts To Dana White Calling Soccer &quot;Least Talented Sport On Earth&quot;,"Video from Ep. 356 Logan Paul Praises Andrew Tate, Slams Liver King For Lying, Warns Paddy The Baddy ...",https://i.ytimg.com/vi/OKYhvOZe2PI/default.jpg,170894,0,15,4,88,en,0,18,6,104,en
1233,1233,33,aeUPXCDFR-k,The coldest moves in soccer history 🤯,(via @zeemahmad) (via @patshawfs),https://i.ytimg.com/vi/aeUPXCDFR-k/default.jpg,339013,1,6,0,37,en,0,4,6,33,et
1234,1234,34,WZcaLofpksU,How Different Animals Save A Goal In Soccer/Football. 😂 Part 1,How I think animals would score a goal in soccer/football. Physical comedy compilation. Part 1 More videos ...,https://i.ytimg.com/vi/WZcaLofpksU/default.jpg,2674621,1,11,2,62,en,0,18,6,110,en
1235,1235,35,_dnGSw1MwYk,UAE v Tahiti | FIFA Beach Soccer World Cup 2021 | Match Highlights,Watch match highlights of UAE against Tahiti in the FIFA Beach Soccer World Cup 2021 group stage. Subscribe to FIFA on ...,https://i.ytimg.com/vi/_dnGSw1MwYk/default.jpg,162608,0,11,2,66,en,0,21,4,122,en
1236,1236,36,XkpesmrWZ2A,363 Soccer Balls Can Fit In A Goal At Once,shorts.,https://i.ytimg.com/vi/XkpesmrWZ2A/default.jpg,663539,0,10,0,42,en,0,1,1,7,en
1237,1237,37,fIywoqX7JkQ,Mbappe don’t stop ayy #soccer #Futbol #Shorts,,https://i.ytimg.com/vi/fIywoqX7JkQ/default.jpg,37085800,0,8,3,45,en,0,1,0,3,tl
1238,1238,38,MsHf96F0lFE,Messi  &quot;Karma/Revenge&quot;  #bongda #shorts #football #soccer #messi,"Messi ""Karma/Revenge"" #bongda #shorts #football #soccer #messi.",https://i.ytimg.com/vi/MsHf96F0lFE/default.jpg,3660893,0,10,10,74,en,0,8,9,63,en
1239,1239,39,qdm9ccxhe1g,school soccer isn&#39;t the same without...,shorts.,https://i.ytimg.com/vi/qdm9ccxhe1g/default.jpg,2712607,0,8,6,43,en,0,1,1,7,en
1240,1240,40,UHPxn_GA5E8,Juggling a Soccer Ball for Beginners: Tutorial #shorts,Here's a quick tutorial on how to juggle a soccer ball for beginners.,https://i.ytimg.com/vi/UHPxn_GA5E8/default.jpg,133473,0,8,2,54,en,0,14,2,69,en
1241,1241,41,kZzmlMkx8eM,Shaolin Soccer: The Evil Goalkeeper,Team Shaolin has to deal with Team Evil's goalkeeper who turns out to be very strong. BINGE MORE: ...,https://i.ytimg.com/vi/kZzmlMkx8eM/default.jpg,19485717,0,5,1,35,en,0,19,6,101,en
